1802195	1
1802196	1
180227	1
1802339	1
1802340	1
1802341	1
1802343	1
1802564	1
1802586	1
1802625	1
1802673	1
1802784	1
1803428	1
1803431	1
1803507	1
1803813	1
1803815	1
1803816	1
1803818	1
1803821	1
1803846	1
1805024	1
1805031	1
1805053	1
1805055	1
1805101	1
1805193	1
1805216	1
1805219	1
1805294	1
1805354	1
180541	1
1806052	1
180675	1
1810919	1
1810935	2
1811678	1
1811685	1
1811717	1
1811730	1
1811811	1
1812823	1
1813	6
1813606	3
1813879	1
1816686	1
1817	21
1817797	2
1817802	1
1817805	1
1817811	1
1817812	1
1817863	4
1817868	1
1817879	1
1817890	3
1817909	1
1817911	1
1820382	1
182141	1
1822214	2
1822464	10
182639	4
1826607	1
1827	9
182709	1
1827195	1
1827501	1
1828722	1
1828827	4
1828828	2
1830	2
1833	1
1834128	1
1835	1
1835702	1
1836	1
183710	1
183759	1
1839	7
183924	21
183963	22
183967	14
183968	1
1839777	1
183980	1
183988	1
184061	1
1841249	1
1841596	1
1841597	2
1841598	11
1841599	2
1841860	1
184208	1
1844116	2
184607	1
1847	9
1848329	1
1849166	1
184924	2
1849260	1
1849365	1
1849582	1
1850444	1
1851	1
1852361	1
1852363	1
1852788	2
1852806	1
1852831	1
1852850	1
1852861	1
1852869	1
1852879	1
1852887	1
1852915	1
1853216	1
1853229	1
1853230	1
1853232	2
1853452	1
1854	4
1854500	1
1854586	1
1854641	2
1855347	1
1855730	2
1855912	3
1858656	1
1858794	1
1858805	1
185949	1
185951	5
185978	3
185979	1
1860	1
1860084	1
1860093	2
1860095	1
1861	2
186280	1
1863	1
1864509	1
1865	8
186625	1
186650	1
1866885	4
1866925	1
1866927	1
1866934	1
186801	5
186802	22
186803	1
186806	1
186814	1
186817	18
186822	14
186824	2
1868282	3
1868660	1
1869181	2
1869182	2
1869185	1
1869212	16
1869227	59
1869241	1
1869338	1
1869339	2
1870902	1
1871037	9
1871042	1
1871043	1
1871047	1
1871048	2
1871053	6
1871054	1
1871066	5
1871068	1
1871071	1
1871086	13
1871322	2
187145	3
1872084	1
1872109	1
1872112	1
1872118	1
1872125	1
1872138	3
1872145	1
1872399	2
1872435	1
1872440	1
1872442	1
1872480	1
1872485	1
1872493	1
1872496	1
1872578	4
1872588	1
1872621	1
1872626	2
1872627	2
1872648	6
1872711	1
1873	6
1873460	1
1873462	1
1873463	1
1873464	1
1874826	2
187492	1
1879010	33
1881024	1
1882269	1
1882437	3
1882438	1
1882741	1
1882748	1
1883	150
1883105	4
1883427	57
1884223	1
1884261	7
1884656	1
1886	2
188708	2
188787	1
1888890	1
1888912	1
188932	2
188937	1
1890364	2
1890424	3
1890438	1
1890500	1
1891229	3
1891238	8
1891241	26
1891921	1
