taxid	kingdom	phylum	class	order	family	genus	species	n_sequences
2607842		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena	Moorena sp. SIO3C2	3
2607911		Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. 37	1
2607957		Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Collybiopsis		1
2608089		Bacteroidota	Cytophagia	Cytophagales	Reichenbachiellaceae	Ekhidna	Ekhidna sp.	1
2608326		Bacillota	Bacilli	Caryophanales	Bacillaceae	Bacillus	Bacillus sp. Ab-1751	1
2608880		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Foetidibacter	Foetidibacter luteolus	1
2608980		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomonas		1
2608996		Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia sp. A1-2	1
2609290		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium		1
2609467		Pseudomonadota	Betaproteobacteria	Ferrovales	Ferrovaceae	Ferrovum	Ferrovum sp.	1
2610897		Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga		1
261099		Chytridiomycota	Chytridiomycetes	Rhizophydiales	Terramycetaceae	Boothiomyces	Boothiomyces macroporosus	3
2611147		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingobiaceae	Sphingobium		1
2613770		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium sp. BG4	1
2613772		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium		1
2613784		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		1
2613842		Pseudomonadota	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Marinihelvus	Marinihelvus fidelis	2
261388		Thermoplasmatota	Thermoplasmata	Thermoplasmatales	Ferroplasmaceae	Ferroplasma	Ferroplasma sp. Type II	1
2614230		Methanobacteriota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Ferroglobus	Ferroglobus sp.	1
2614236		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Sulfurivirga	Sulfurivirga sp.	1
2614248		Chloroflexota	Ardenticatenia	Ardenticatenales			Ardenticatenales bacterium	2
2614250		Chloroflexota	Caldilineae	Caldilineales	Caldilineaceae		Caldilineaceae bacterium	23
2614251		Caldisericota	Caldisericia	Caldisericales			Caldisericales bacterium	1
2614253		Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae		Desulfurellaceae bacterium	1
2614441		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. LPB0248	1
2614538		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas piscis	1
2614933		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Anderseniella		1
2614947		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Sphingorhabdus		1
2614992		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas		1
2615069		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Nocardioides		2
2615122		Basidiomycota	Agaricomycetes	Boletales	Boletinellaceae	Phlebopus	Phlebopus sp. FC_14	1
2615202		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter		3
2615210		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium		1
2615211		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium planeticum	1
261524		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium liflandii	1
261654		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora auratinigra	1
2617518		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora		1
2618023		Ascomycota	Sordariomycetes	Xylariales		Monosporascus		1
2618356		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis		2
2618684		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola		1
2618749		Cyanobacteriota	Cyanophyceae	Nostocales	Scytonemataceae	Scytonema		2
2619133		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga		1
2619320		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia		1
2619537		Methanobacteriota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus		1
2619626		Cyanobacteriota	Cyanophyceae	Nostocales	Calotrichaceae	Calothrix		1
2619925		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Hyphomicrobium		1
2620051		Methanobacteriota	Methanomicrobia	Methanotrichales	Methanotrichaceae	Methanothrix		1
2620948		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus		1
2622029		Cyanobacteriota	Cyanophyceae	Nostocales	Aphanizomenonaceae	Dolichospermum		1
262208		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Kocuria	Kocuria carniphila	1
2622382		Aquificota	Aquificia	Aquificales	Aquificaceae	Hydrogenobaculum		2
2622653		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas		2
2624793		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio		1
2626047		Cyanobacteriota	Cyanophyceae	Synechococcales	Synechococcaceae	Synechococcus		5
2626145		Pseudomonadota	Alphaproteobacteria	Iodidimonadales	Iodidimonadaceae	Iodidimonas		1
2626254		Actinomycetota	Actinomycetes	Streptosporangiales	Thermomonosporaceae	Actinomadura		1
2626991		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles		1
2627481		Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus		1
2627626		Methanobacteriota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus		1
2627926		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Solwaraspora		1
2628350		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis		1
2629616		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Martelella		1
2630038		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia		1
2630295		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium		1
2631174		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus		2
2631227		Thermoproteota	Thermoprotei	Thermoproteales	Thermoproteaceae	Vulcanisaeta		2
2631580		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium		6
2632016		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Motiliproteus		1
2633097		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter		1
2633570		Actinomycetota	Actinomycetes	Propionibacteriales	Nocardioidaceae	Aeromicrobium		1
2633591		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Kitasatospora		1
263377		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger		2
2634418		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Boseongicola		1
2634589		Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago		1
263511		Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Crocosphaera	Crocosphaera watsonii	2
2635284		Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora		4
2636252		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Williamsia		1
2636767		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium		2
2636909		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella		2
2637065		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Actinosynnema		1
2637121		Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Pseudogymnoascus		1
2637762		Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia		3
2638441		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Phyllobacterium		1
2639665		Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax		1
2641160		Thermoproteota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus		1
264148		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Millisia	Millisia brevis	1
2641541		Bacteroidota	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus		1
2642066		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Gilvimarinus		1
2642155		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus		1
2642494		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium		7
2643310		Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Xanthomonas		2
2643926		Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera		1
2644121		Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella		1
2644528		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Endozoicomonadaceae	Endozoicomonas		1
2645622		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella		4
2647000		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter		1
2648921		Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter		1
2649989		Bacteroidota	Saprospiria	Saprospirales	Saprospiraceae	Aureispira		1
2650471		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	Lacipirellula	Lacipirellula parvula	1
2650499		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya		1
2650926		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aestuariivirgaceae	Aestuariivirga	Aestuariivirga sp.	1
265104		Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Trichoglossum	Trichoglossum hirsutum	1
2651171		Acidobacteriota	Thermoanaerobaculia				Thermoanaerobaculia bacterium	3
2651839		Chloroflexota	Chloroflexia				Chloroflexia bacterium SDU3-3	2
2652172		Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira		1
2652248		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Haloechinothrix	Haloechinothrix sp. LS1_15	1
2653852		Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter marinus	3
2654182		Actinomycetota	Actinomycetes	Frankiales	Frankiaceae		Frankiaceae bacterium	3
2654677		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces apocyni	1
265488		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Rhodopirellula		2
2654950		Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. Marseille-P9652	1
2656787		Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla	Venustampulla echinocandica	2
2657482		Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia		1
2661937		Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodovibrionaceae	Ferruginivarius	Ferruginivarius sediminum	1
2662066		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima sediminicola	2
2662200		Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. FSL R10-2245	1
2662263		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Paraferrimonas	Paraferrimonas sp. SM1919	4
2662268		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marisediminitalea	Marisediminitalea sp.	2
2663014		Fibrobacterota	Chitinivibrionia	Chitinivibrionales			Chitinivibrionales bacterium	1
2663207		Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Gaiella sp.	1
2665222		Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Ponticaulis	Ponticaulis profundi	1
2665645		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. SLB02	1
2666298		Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Spongiactinospora	Spongiactinospora gelatinilytica	1
2668072		Methanobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	Halorubrum sp. CBA1125	1
266854		Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Granulicoccus	Granulicoccus phenolivorans	1
2675231		Bacillota	Bacilli	Caryophanales	Bacillaceae	Mesobacillus		1
2675232		Bacillota	Bacilli	Caryophanales	Bacillaceae	Neobacillus		1
2675858		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces anatolicus	1
2675875		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium sp. LC2016-13	1
2675877		Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter sp. BRD67	1
2676125		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Galactobacter	Galactobacter sp.	1
2676234		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	Stakelama portus	1
267872		Cyanobacteriota	Cyanophyceae	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa	1
267889		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae			2
267893		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae			1
2681410		Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. 18062	2
2681555		Actinomycetota	Actinomycetes	Mycobacteriales		Fodinicola	Fodinicola acaciae	1
2681879		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Alienimonas	Alienimonas chondri	2
2682144		Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae		Fimbriimonadaceae bacterium	1
2683338		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae	Moorena		2
2685872		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylomarinum	Methylomarinum sp.	1
2685873		Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae		Mycoplasmataceae bacterium	1
2686304		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces broussonetiae	1
2686358		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola	Paraglaciecola sp. L3A3	1
2686371		Chloroflexota					Chloroflexi bacterium AL-W	1
2687306		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Plastoroseomonas	Plastoroseomonas hellenica	1
2687317		Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella sp. Pas-s95	1
2689101		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter sp. 86C-FISCH	1
2689614		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae			1
2689616		Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae		Steroidobacteraceae bacterium	5
2690220		Rhodophyta	Bangiophyceae	Cyanidiales	Cyanidiaceae	Cyanidiococcus	Cyanidiococcus yangmingshanensis	2
2690259		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID3212	1
2690325		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID7760	1
2690339		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID8354	1
2690964		Bacillota	Bacilli	Caryophanales	Thermoactinomycetaceae	Shimazuella	Shimazuella alba	1
2691040		Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas icarae	1
2691354		Planctomycetota	Planctomycetia	Pirellulales				1
2691357		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae			10
2691359		Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae			1
2691958		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. YIM 132580	1
2692125		Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Nanchangia	Nanchangia anserum	1
2692166		Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella vulcania	1
2692234		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. GS7	1
2692424		Bacteroidota	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Acidiluteibacter	Acidiluteibacter ferrifornacis	2
2692428		Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium sp. NRRL 66182	1
2696469		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Jiella	Jiella pacifica	1
2697033		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Aristophania	Aristophania vespae	1
2697495								1
2697657		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora rubida	1
2698217		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium H12SWP_bin.12	1
2698688		Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Paraflavitalea		1
2699170		Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Bradyrhizobium sp. CSA112	1
2699295		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Embleya		1
2699754		Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae		Pirellulaceae bacterium	1
2699758		Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae		Thermoanaerobaculaceae bacterium	2
2703891		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Ac-20345	1
2703905		Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia sp. Ac-20392	1
2703963		Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera pleomorphica	1
2704468		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus sp. P02-A3a	1
2704470		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. NP-1717	1
2704647		Euglenozoa	Kinetoplastea					1
270495		Pseudomonadota	Gammaproteobacteria	Thiotrichales	Fastidiosibacteraceae	Fangia	Fangia hongkongensis	1
2705421		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoroseicyclus	Pseudoroseicyclus tamaricis	1
2706027		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID10815	1
2706029		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID11233	1
2706051		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID13588	1
2706058		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. SID13726	1
2707176		Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Ideonella	Ideonella livida	1
2707338		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum		1
2707344		Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Candidatus Hydrogenisulfobacillus	Candidatus Hydrogenisulfobacillus filiaventi	1
2707345		Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylobacter	Candidatus Methylobacter favarea	1
2709688		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Parasphingorhabdus	Parasphingorhabdus sp.	1
2709690		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingorhabdaceae	Novosphingopyxis	Novosphingopyxis sp.	1
2711216		Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Paludisphaera	Paludisphaera rhizosphaerae	1
2711231		Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	Roseimicrobium sp. ORNL1	1
2712867		Myxococcota		Nannocystales	Nannocystaceae	Pseudenhygromyxa	Pseudenhygromyxa sp. WMMC2535	4
2713176		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Thalassoroseus	Thalassoroseus pseudoceratinae	1
2714592		Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	Crateriforma		2
2714865		Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Psychroflexus	Psychroflexus maritimus	1
2714943		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas piscis	2
2714956		Actinomycetota	Actinomycetes	Motilibacterales	Motilibacteraceae	Motilibacter	Motilibacter deserti	1
2715678		Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Sulfuricellaceae	Sulfurimicrobium	Sulfurimicrobium lacus	1
2715692		Pseudomonadota	Alphaproteobacteria	Maricaulales	Robiginitomaculaceae	Hellea	Hellea sp.	4
2716335		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas selenitidurans	1
2716930		Pseudomonadota	Alphaproteobacteria	Acetobacterales	Roseomonadaceae	Falsiroseomonas	Falsiroseomonas algicola	1
2717303		Bacteroidota	Saprospiria	Saprospirales	Haliscomenobacteraceae	Haliscomenobacter	Haliscomenobacter sp.	2
2717857		Candidatus Melainabacteria	Vampirovibriophyceae	Vampirovibrionales	Vampirovibrionaceae	Vampirovibrio	Vampirovibrio sp.	1
2719023		Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	Saccharopolyspora sp. ASAGF58	1
2719234		Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora sp.	1
2719382		Candidatus Helarchaeota					Candidatus Helarchaeota archaeon	18
2719794		Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis sp. dw_96	1
2720022		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. C1-2	1
2720165		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Okeania	Okeania sp. KiyG1	1
2720392		Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Mangrovicoccus	Mangrovicoccus sp. HB161399	1
2720403		Cyanobacteriota					Cyanobacteria bacterium CRU_2_1	1
2720419		Cyanobacteriota	Cyanophyceae	Coleofasciculales	Coleofasciculaceae		Coleofasciculaceae cyanobacterium RL_1_1	1
2720425		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. RL_3_1	1
2720430		Cyanobacteriota	Cyanophyceae	Synechococcales			Synechococcales cyanobacterium RM1_1_8	1
2720438		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium RM2_2_21	1
2720441		Cyanobacteriota	Cyanophyceae	Oscillatoriales			Oscillatoriales cyanobacterium RU_3_3	2
2720449		Cyanobacteriota	Cyanophyceae	Leptolyngbyales	Leptolyngbyaceae		Leptolyngbyaceae cyanobacterium RU_5_1	1
2720462		Cyanobacteriota	Cyanophyceae	Nostocales	Calotrichaceae	Calothrix	Calothrix sp. SM1_7_51	2
2720466		Cyanobacteriota	Cyanophyceae	Oscillatoriales			Oscillatoriales cyanobacterium SM2_1_8	1
2720482		Cyanobacteriota	Cyanophyceae	Oscillatoriales	Microcoleaceae	Microcoleus	Microcoleus sp. SU_5_3	2
2720503		Chloroflexota	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae		Herpetosiphonaceae bacterium	3
2720633		Deinococcota	Deinococci	Thermales			Thermales bacterium	1
2721165		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. MNP-20	1
2721545		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Marinagarivorans	Marinagarivorans cellulosilyticus	2
2723		Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hirschia		1
2723028		Cyanobacteriota	Cyanophyceae	Nostocales	Nostocaceae		Nostocaceae cyanobacterium	1
2723030		Chlorobiota	Chlorobiia	Chlorobiales			Chlorobiales bacterium	2
2723091		Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter saanensis	1
2723666		Planctomycetota	Planctomycetia	Planctomycetales			Planctomycetales bacterium ZRK34	1
2724527		Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Parasphingopyxidaceae	Parasphingopyxis	Parasphingopyxis sp. CP4	1
2725490		Chrysiogenota	Chrysiogenia				Chrysiogenia bacterium	4
2726947		Ascomycota	Dothideomycetes	Mycosphaerellales				4
2729386		Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Actinoplanes	Actinoplanes sp. TBRC 11911	2
2729722		Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus sp. KRD128	1
2730917		Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. a30	3
2731619		Uroviricota	Caudoviricetes					1
2731756		Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Teredinibacter	Teredinibacter purpureus	4
2732252		Actinomycetota	Thermoleophilia	Thermoleophilales	Thermoleophilaceae		Thermoleophilaceae bacterium	1
2732470		Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia	Bacidia gigantensis	2
2732508		Pseudomonadota	Alphaproteobacteria	Parvularculales	Parvularculaceae	Parvularcula	Parvularcula mediterranea	1
2732853		Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces sp. I05A-00742	1
27334		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium expansum	1
2733690		Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	Mycena venus	4
27337		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium dahliae	1
